id,golden,label,confidence,url
13715,FALSE,Neutral,1,http://farm3.static.flickr.com/2188/2211793810_123027bbed.jpg
13716,FALSE,Neutral,1,http://farm1.static.flickr.com/198/441566946_210d57fdc2.jpg
13717,FALSE,Positive,0.6728,http://farm4.static.flickr.com/3277/2486087445_9723a88366.jpg
13718,FALSE,Positive,1,http://farm4.static.flickr.com/3229/2678684105_f03695506e.jpg
13719,FALSE,Positive,1,http://farm1.static.flickr.com/69/181006838_5b6d244a5f.jpg
13720,FALSE,Positive,1,http://farm2.static.flickr.com/1165/951335306_302f6af1e0.jpg
13721,FALSE,Positive,1,http://farm4.static.flickr.com/3187/2505349147_5aa9a2b2d5.jpg
13722,FALSE,Positive,1,http://farm4.static.flickr.com/3013/2553779077_e6323af78f.jpg
13723,FALSE,Positive,1,http://farm3.static.flickr.com/2280/2264852874_06e82a24f1.jpg
13724,FALSE,Neutral,1,http://farm3.static.flickr.com/2149/2465897950_f42fb61ce3.jpg
13725,FALSE,Positive,1,http://farm3.static.flickr.com/2387/1571010769_6aee002261.jpg
13726,FALSE,Neutral,1,http://farm4.static.flickr.com/3063/2658811108_5e194f5c26.jpg
13727,FALSE,Neutral,0.6652,http://farm4.static.flickr.com/3244/2328269881_72aedc1dae.jpg
13728,FALSE,Positive,1,http://farm4.static.flickr.com/3266/2645563810_769d6cee44.jpg
13729,FALSE,Positive,1,http://farm4.static.flickr.com/3273/2387825152_bcd1e8a5e8.jpg
13730,FALSE,Negative,0.3354,http://farm3.static.flickr.com/2318/2611301836_32ed03f643.jpg
13731,FALSE,Negative,1,http://farm1.static.flickr.com/38/117194956_2b8fd39688.jpg
13732,FALSE,Positive,0.6669,http://farm2.static.flickr.com/1206/1459840042_d7660ee3ff.jpg
13733,FALSE,Neutral,1,http://farm3.static.flickr.com/2031/2088031639_24402851fc.jpg
13734,FALSE,Positive,0.6641,http://farm2.static.flickr.com/1194/1115483202_917e82dacf.jpg
13735,FALSE,Neutral,1,http://farm1.static.flickr.com/230/478335322_282d2ae819.jpg
13736,FALSE,Negative,0.3355,http://farm3.static.flickr.com/2191/1578395646_c04f768083.jpg
13737,FALSE,Neutral,0.6634,http://farm3.static.flickr.com/2197/1628968618_17706ffddf.jpg
13738,FALSE,Neutral,0.6672,http://farm2.static.flickr.com/1227/1025785051_9492674e6c.jpg
13739,FALSE,Positive,1,http://farm1.static.flickr.com/116/291624228_1719c3e86d.jpg
13740,FALSE,Positive,0.6641,http://farm1.static.flickr.com/62/194109026_439362a445.jpg
13741,FALSE,Neutral,1,http://farm1.static.flickr.com/247/523931116_1ea8048934.jpg
13742,FALSE,Neutral,1,http://farm1.static.flickr.com/70/213052093_cd716f35b1.jpg
13743,FALSE,Neutral,1,http://farm1.static.flickr.com/196/485335236_73144d39c6.jpg
13744,FALSE,Negative,0.3458,http://farm2.static.flickr.com/1082/1308082134_44f7ce7167.jpg
13745,FALSE,Positive,1,http://farm2.static.flickr.com/1191/1416192185_b8b2157db3.jpg
13746,FALSE,Positive,1,http://farm1.static.flickr.com/88/207679801_e094a2658f.jpg
13747,FALSE,Positive,1,http://farm1.static.flickr.com/140/371498797_9916a8d38b.jpg
13748,FALSE,Positive,1,http://farm4.static.flickr.com/3230/2487803214_dce337aa81.jpg
13749,FALSE,Positive,0.6598,http://farm3.static.flickr.com/2420/2118897193_f68fdf22e6.jpg
13750,FALSE,Positive,0.3368,http://farm1.static.flickr.com/222/496934147_15debd02e6.jpg
13751,FALSE,Positive,1,http://farm3.static.flickr.com/2402/1569314001_d2e64d5c75.jpg
13752,FALSE,Positive,1,http://farm3.static.flickr.com/2378/1633875039_4dcaa7f3c4.jpg
13753,FALSE,Positive,0.6647,http://farm4.static.flickr.com/3156/2414682788_78d337cf9e.jpg
13754,FALSE,Neutral,1,http://farm4.static.flickr.com/3136/2401466072_ebfc873964.jpg
13755,FALSE,Neutral,0.6633,http://farm1.static.flickr.com/36/94847094_e70bbce024.jpg
13756,FALSE,Positive,0.671,http://farm1.static.flickr.com/46/138416792_ff6f1faaa4.jpg
13757,FALSE,Neutral,1,http://farm1.static.flickr.com/193/472654896_cc02ec8c30.jpg
13758,FALSE,Positive,0.6651,http://farm1.static.flickr.com/49/161692336_841f4a45b8.jpg
13759,FALSE,Neutral,0.3402,http://farm1.static.flickr.com/27/54710413_877ff6ce78.jpg
13760,FALSE,Negative,0.6635,http://farm1.static.flickr.com/135/320495982_fb256d1203.jpg
13761,FALSE,Negative,0.662,http://farm1.static.flickr.com/148/368843254_934cd61743.jpg
13762,FALSE,Positive,0.6663,http://farm4.static.flickr.com/3029/2299718895_593beaca75.jpg
13763,FALSE,Neutral,0.6625,http://farm2.static.flickr.com/1111/892647291_7eb8efb1b6.jpg
13764,FALSE,Neutral,1,http://farm1.static.flickr.com/146/400987933_ba0247bfae.jpg
13765,FALSE,Negative,0.666,http://farm4.static.flickr.com/3052/2577949571_b94b3f92a3.jpg
13766,FALSE,Neutral,0.6627,http://farm1.static.flickr.com/48/176583242_166cd7a8a5.jpg
13767,FALSE,Neutral,1,http://farm3.static.flickr.com/2368/1845514076_ad944383a1.jpg
13768,FALSE,Positive,0.3352,http://farm1.static.flickr.com/155/404692999_bfa3be3aa6.jpg
13769,FALSE,Neutral,1,http://farm4.static.flickr.com/3009/2544011263_b569b04928.jpg
13770,FALSE,Positive,0.6697,http://farm4.static.flickr.com/3063/2670648641_92a1264bd4.jpg
13771,FALSE,Positive,0.6612,http://farm4.static.flickr.com/3224/2687684519_58c276a789.jpg
13772,FALSE,Positive,0.6707,http://farm2.static.flickr.com/1149/614777439_9f961bd7b2.jpg
13773,FALSE,Negative,0.6671,http://farm4.static.flickr.com/3116/2559274394_26777a458f.jpg
13774,FALSE,Negative,0.6675,http://farm1.static.flickr.com/123/412593051_c1a36b74c6.jpg
13775,FALSE,Positive,1,http://farm1.static.flickr.com/15/69964404_0c33c2129f.jpg
13776,FALSE,Positive,1,http://farm2.static.flickr.com/1031/779670346_f1d6c5afc4.jpg
13777,FALSE,Positive,0.6683,http://farm2.static.flickr.com/1163/927879952_f5ff19433e.jpg
13778,FALSE,Negative,0.6644,http://farm1.static.flickr.com/173/372044878_bcfc033c31.jpg
13779,FALSE,Positive,0.6696,http://farm1.static.flickr.com/76/228394147_46eb0b2e87.jpg
13780,FALSE,Positive,0.6635,http://farm1.static.flickr.com/178/374337772_06bf4ba35a.jpg
13781,FALSE,Neutral,0.6641,http://farm3.static.flickr.com/2207/2293797276_bd5247362c.jpg
13782,FALSE,Positive,1,http://farm1.static.flickr.com/52/136635918_562aa3820a.jpg
13783,FALSE,Neutral,0.3374,http://farm4.static.flickr.com/3279/2607326699_af7f7998ea.jpg
13784,FALSE,Positive,0.6631,http://farm3.static.flickr.com/2226/1557571565_7b9f70edf9.jpg
13785,FALSE,Negative,0.6606,http://farm3.static.flickr.com/2052/2140847988_dff96f5a8b.jpg
13786,FALSE,Neutral,0.6691,http://farm2.static.flickr.com/1186/557844029_10a94a6c80.jpg
13787,FALSE,Neutral,0.666,http://farm4.static.flickr.com/3082/2579341353_1cc97fc943.jpg
13788,FALSE,Positive,0.6681,http://farm4.static.flickr.com/3258/2496021203_37e80d85ab.jpg
13789,FALSE,Neutral,0.669,http://farm1.static.flickr.com/107/254410180_76da5574d1.jpg
13790,FALSE,Positive,0.6715,http://farm3.static.flickr.com/2419/2179877772_04037d41fb.jpg
13791,FALSE,Neutral,1,http://farm3.static.flickr.com/2327/2419946543_a74d24cc95.jpg
13792,FALSE,Negative,1,http://farm1.static.flickr.com/157/346046787_8a7176bc46.jpg
13793,FALSE,Neutral,0.3352,http://farm1.static.flickr.com/19/114593152_aaaa04e9f0.jpg
13794,FALSE,Neutral,1,http://farm1.static.flickr.com/35/73672899_3b6e1049ca.jpg
13795,FALSE,Neutral,0.6689,http://farm3.static.flickr.com/2327/2118403624_d630606ca0.jpg
13796,FALSE,Neutral,0.666,http://farm3.static.flickr.com/2299/2371345359_1423013d85.jpg
13797,FALSE,Neutral,1,http://farm3.static.flickr.com/2333/2041290962_df2c280de3.jpg
13798,FALSE,Neutral,0.646,http://farm3.static.flickr.com/2343/2121336483_073ffd3669.jpg
13799,FALSE,Neutral,0.6654,http://farm1.static.flickr.com/118/309038661_cfe31e9ef4.jpg
13800,FALSE,Neutral,0.6579,http://farm1.static.flickr.com/139/393830528_ea7042211d.jpg
13801,FALSE,Neutral,1,http://farm1.static.flickr.com/128/401928908_f81052d83b.jpg
13802,FALSE,Neutral,0.6604,http://farm4.static.flickr.com/3135/2371324217_203002b1b9.jpg
13803,FALSE,Negative,0.6638,http://farm1.static.flickr.com/23/31663048_76d6fe0411.jpg
13804,FALSE,Positive,1,http://farm2.static.flickr.com/1361/1445166526_977669d4f9.jpg
13805,FALSE,Neutral,0.6756,http://farm2.static.flickr.com/1426/577269259_eefd9555a9.jpg
13806,FALSE,Positive,1,http://farm2.static.flickr.com/1422/1025482691_e2fafdc588.jpg
13807,FALSE,Neutral,0.3371,http://farm1.static.flickr.com/37/78010415_b29b286d27.jpg
13808,FALSE,Positive,0.3406,http://farm3.static.flickr.com/2338/2306348258_c0a48bd956.jpg
13809,FALSE,Positive,1,http://farm1.static.flickr.com/140/317648353_3c1a6484a3.jpg
13810,FALSE,Negative,0.6655,http://farm2.static.flickr.com/1121/1434644908_bc38d93bc7.jpg
13811,FALSE,Neutral,0.6733,http://farm1.static.flickr.com/31/63648216_bedd8d650e.jpg
13812,FALSE,Highly negative,0.3353,http://farm1.static.flickr.com/27/52814386_7ac5942717.jpg
13813,FALSE,Neutral,0.6631,http://farm1.static.flickr.com/46/125134427_3ec999849d.jpg
13814,FALSE,Neutral,1,http://farm2.static.flickr.com/1049/1269628883_91252a851a.jpg
13815,FALSE,Neutral,0.6661,http://farm1.static.flickr.com/27/94220914_be2943314e.jpg
13816,FALSE,Positive,0.6684,http://farm4.static.flickr.com/3157/2551078528_796d8a3bb6.jpg
13817,FALSE,Neutral,0.6583,http://farm1.static.flickr.com/170/410640607_f4449f889a.jpg
13818,FALSE,Neutral,1,http://farm3.static.flickr.com/2328/2075500883_2f55b21f67.jpg
13819,FALSE,Neutral,1,http://farm1.static.flickr.com/38/127488837_6bb975c6f1.jpg
13820,FALSE,Neutral,1,http://farm1.static.flickr.com/59/200494612_ccaa56d8d7.jpg
13821,FALSE,Negative,1,http://farm4.static.flickr.com/3258/2334649024_a31c015c5d.jpg
13822,FALSE,Neutral,1,http://farm3.static.flickr.com/2258/1566155220_7178375523.jpg
13823,FALSE,Negative,0.6771,http://farm1.static.flickr.com/156/345476240_769629a025.jpg
13824,FALSE,Neutral,0.6625,http://farm4.static.flickr.com/3050/2436360285_a915b554bf.jpg
13825,FALSE,Negative,1,http://farm2.static.flickr.com/1295/1041341469_257ddc2ea0.jpg
13826,FALSE,Negative,0.3366,http://farm2.static.flickr.com/1017/982925142_05477baa90.jpg
13827,FALSE,Negative,1,http://farm1.static.flickr.com/64/222696915_bb7158e600.jpg
13828,FALSE,Negative,0.6698,http://farm3.static.flickr.com/2238/1979440005_cbe81b67fd.jpg
13829,FALSE,Positive,1,http://farm4.static.flickr.com/3010/2296169606_71bbd115a5.jpg
13830,FALSE,Positive,0.6735,http://farm1.static.flickr.com/178/474901650_8d9c954fc5.jpg
13831,FALSE,Neutral,0.6693,http://farm3.static.flickr.com/2310/2284441831_7707ef59a6.jpg
13832,FALSE,Neutral,0.6593,http://farm1.static.flickr.com/24/43681744_48e3cd59da.jpg
13833,FALSE,Positive,1,http://farm2.static.flickr.com/1037/1350098119_7125a501b6.jpg
13834,FALSE,Positive,0.6715,http://farm4.static.flickr.com/3004/2294100019_ef447ffb27.jpg
13835,FALSE,Negative,0.6721,http://farm3.static.flickr.com/2282/2430884739_a40a7dab50.jpg
13836,FALSE,Negative,0.6771,http://farm1.static.flickr.com/60/174512505_8b120e077b.jpg
13837,FALSE,Neutral,0.6754,http://farm2.static.flickr.com/1071/1000252981_41725352e6.jpg
13838,FALSE,Negative,0.6692,http://farm3.static.flickr.com/2145/2293023225_b6b5e02715.jpg
13839,FALSE,Positive,0.661,http://farm3.static.flickr.com/2032/2353951410_24e066350f.jpg
13840,FALSE,Neutral,0.338,http://farm3.static.flickr.com/2036/1639178797_b4f1f6c1f3.jpg
13841,FALSE,Negative,0.6638,http://farm3.static.flickr.com/2298/2216187733_90fdae5c9c.jpg
13842,FALSE,Neutral,0.3354,http://farm1.static.flickr.com/104/282790992_2030f80dc5.jpg
13843,FALSE,Negative,0.6777,http://farm3.static.flickr.com/2161/2194673053_e36010c7be.jpg
13844,FALSE,Negative,1,http://farm3.static.flickr.com/2217/2333238423_5f38068627.jpg
13845,FALSE,Positive,1,http://farm1.static.flickr.com/155/387812965_34515a2bd9.jpg
13846,FALSE,Positive,0.6718,http://farm3.static.flickr.com/2189/2459389800_e02f55faac.jpg
13847,FALSE,Positive,0.6633,http://farm2.static.flickr.com/1156/1449730752_349b2f1a9c.jpg
13848,FALSE,Positive,1,http://farm2.static.flickr.com/1015/1479621526_7ea28cc291.jpg
13849,FALSE,Neutral,0.6643,http://farm1.static.flickr.com/180/410265835_6e35fcbbea.jpg
13850,FALSE,Negative,0.6672,http://farm3.static.flickr.com/2303/2252133353_3fb6c60d67.jpg
13851,FALSE,Positive,1,http://farm1.static.flickr.com/96/212460228_7fe72d01ab.jpg
13852,FALSE,Neutral,1,http://farm3.static.flickr.com/2169/2045652612_f7b3dca52a.jpg
13853,FALSE,Negative,0.6666,http://farm1.static.flickr.com/83/242196698_238c014b39.jpg
13854,FALSE,Positive,0.3353,http://farm4.static.flickr.com/3279/2641121524_9de6aab7e5.jpg
13855,FALSE,Neutral,0.6799,http://farm3.static.flickr.com/2337/1651465077_62631034da.jpg
13856,FALSE,Negative,0.6701,http://farm4.static.flickr.com/3261/2578037056_d38c6031c0.jpg
13857,FALSE,Neutral,0.6707,http://farm1.static.flickr.com/25/45689613_07a8d1d703.jpg
13858,FALSE,Negative,0.336,http://farm2.static.flickr.com/1164/1418171565_50462a564f.jpg
13859,FALSE,Positive,0.6615,http://farm1.static.flickr.com/142/324133102_ef5b16cd61.jpg
13860,FALSE,Positive,0.681,http://farm1.static.flickr.com/120/274310659_ac7af0332f.jpg
13861,FALSE,Positive,1,http://farm3.static.flickr.com/2211/2190258889_e4a10dab19.jpg
13862,FALSE,Positive,1,http://farm4.static.flickr.com/3094/2570076237_b6838edcf9.jpg
13863,FALSE,Positive,1,http://farm1.static.flickr.com/59/168835905_36d96b80ba.jpg
13864,FALSE,Positive,0.6727,http://farm1.static.flickr.com/61/213109813_ac71b8dd01.jpg
13865,FALSE,Positive,0.6684,http://farm3.static.flickr.com/2222/2225363244_ed0c9307c0.jpg
13866,FALSE,Positive,0.6713,http://farm1.static.flickr.com/160/432268381_5710ffa55c.jpg
13867,FALSE,Neutral,0.6638,http://farm1.static.flickr.com/32/96696658_3a785b9b47.jpg
13868,FALSE,Neutral,0.6797,http://farm2.static.flickr.com/1036/1477760783_510ebbdfa6.jpg
13869,FALSE,Neutral,0.6681,http://farm4.static.flickr.com/3209/2492991772_34a6a1e82e.jpg
13870,FALSE,Neutral,0.6908,http://farm2.static.flickr.com/1161/1470235042_2d8551f6c0.jpg
13871,FALSE,Positive,1,http://farm2.static.flickr.com/1019/718906582_4921581f56.jpg
13872,FALSE,Positive,0.6664,http://farm1.static.flickr.com/148/355206738_dc16e18f42.jpg
13873,FALSE,Negative,0.3416,http://farm1.static.flickr.com/152/432241954_ea939fe4cc.jpg
13874,FALSE,Neutral,1,http://farm2.static.flickr.com/1438/621485463_240690f5c5.jpg
13875,FALSE,Positive,1,http://farm4.static.flickr.com/3083/2640088490_642abb701b.jpg
13876,FALSE,Positive,0.6699,http://farm2.static.flickr.com/1064/993733853_c74ca7728b.jpg
13877,FALSE,Positive,0.6787,http://farm3.static.flickr.com/2018/2346954554_128a1df924.jpg
13878,FALSE,Positive,1,http://farm4.static.flickr.com/3102/2550104357_a736b21c2f.jpg
13879,FALSE,Negative,0.3353,http://farm1.static.flickr.com/34/73881975_cc2abe40e5.jpg
13880,FALSE,Positive,1,http://farm4.static.flickr.com/3111/2593706711_13cb64a69a.jpg
13881,FALSE,Positive,1,http://farm1.static.flickr.com/89/228053273_441b242f42.jpg
13882,FALSE,Positive,0.6617,http://farm3.static.flickr.com/2296/1569586288_a8a99adcc5.jpg
13883,FALSE,Neutral,1,http://farm3.static.flickr.com/2077/2137672151_855428bffd.jpg
13884,FALSE,Negative,0.3387,http://farm1.static.flickr.com/47/115229818_ee7fe1a256.jpg
13885,FALSE,Positive,1,http://farm3.static.flickr.com/2104/1549526204_4a9235d4e2.jpg
13886,FALSE,Positive,1,http://farm1.static.flickr.com/25/61739274_a03b1ec284.jpg
13887,FALSE,Positive,0.6696,http://farm4.static.flickr.com/3115/2620800678_8ecd6c5e9e.jpg
13888,FALSE,Positive,0.6677,http://farm3.static.flickr.com/2084/2152445476_57d7f66e81.jpg
13889,FALSE,Neutral,1,http://farm3.static.flickr.com/2340/1724330746_16773f1a00.jpg
13890,FALSE,Positive,0.6619,http://farm3.static.flickr.com/2381/1524817924_23455b512e.jpg
13891,FALSE,Neutral,1,http://farm1.static.flickr.com/9/13074318_dc73de3fa8.jpg
13892,FALSE,Positive,0.6761,http://farm2.static.flickr.com/1012/957111817_050c93f8bc.jpg
13893,FALSE,Negative,0.6653,http://farm1.static.flickr.com/15/22130799_b3ea3be34e.jpg
13894,FALSE,Neutral,0.6679,http://farm1.static.flickr.com/114/307908961_3977294c37.jpg
13895,FALSE,Positive,0.3359,http://farm2.static.flickr.com/1186/1114944281_49ad627157.jpg
13896,FALSE,Positive,1,http://farm3.static.flickr.com/2335/2193543714_dfee6f6c5b.jpg
13897,FALSE,Negative,0.6696,http://farm1.static.flickr.com/43/122683849_753d271fbf.jpg
13898,FALSE,Positive,1,http://farm1.static.flickr.com/229/455043804_ff9e6c8bdb.jpg
13899,FALSE,Neutral,0.6685,http://farm1.static.flickr.com/109/309740029_7985ce3ef9.jpg
13900,FALSE,Positive,0.6674,http://farm1.static.flickr.com/162/430268498_4504b690d2.jpg
13901,FALSE,Positive,1,http://farm1.static.flickr.com/19/114892237_fa275712ea.jpg
13902,FALSE,Positive,0.6596,http://farm1.static.flickr.com/48/160254979_11be05eaf8.jpg
13903,FALSE,Neutral,0.6764,http://farm2.static.flickr.com/1003/736413060_a921e6b80e.jpg
13904,FALSE,Positive,1,http://farm3.static.flickr.com/2072/1498351564_11bc589e7e.jpg
13905,FALSE,Positive,1,http://farm3.static.flickr.com/2003/2199869428_9586b4d149.jpg
13906,FALSE,Positive,0.6644,http://farm3.static.flickr.com/2254/2524543278_1165518b1d.jpg
13907,FALSE,Positive,0.6691,http://farm2.static.flickr.com/1236/1284315405_c8df9d388d.jpg
13908,FALSE,Highly positive,0.6714,http://farm1.static.flickr.com/70/203285103_45117cda54.jpg
13909,FALSE,Positive,1,http://farm1.static.flickr.com/71/214352673_b6f57456f9.jpg
13910,FALSE,Positive,0.6616,http://farm2.static.flickr.com/1436/582771489_fc113cb91d.jpg
13911,FALSE,Positive,1,http://farm2.static.flickr.com/1371/1105381321_69b438517b.jpg
13912,FALSE,Neutral,1,http://farm2.static.flickr.com/1359/1365839484_b2cdf41b65.jpg
13913,FALSE,Neutral,0.6712,http://farm1.static.flickr.com/207/460744716_9b52d9578b.jpg
13914,FALSE,Neutral,1,http://farm1.static.flickr.com/174/399153930_5052365f01.jpg
13915,FALSE,Positive,0.6625,http://farm3.static.flickr.com/2104/2178993588_bc7b9d09b8.jpg
13916,FALSE,Positive,0.6737,http://farm2.static.flickr.com/1166/1196638072_a52b3ed22c.jpg
13917,FALSE,Neutral,1,http://farm1.static.flickr.com/112/306519235_e1e7e33f2f.jpg
13918,FALSE,Neutral,0.6634,http://farm1.static.flickr.com/47/193586460_30c8324800.jpg
13919,FALSE,Positive,0.683,http://farm4.static.flickr.com/3183/2617287745_6e6aab67e2.jpg
13920,FALSE,Positive,1,http://farm4.static.flickr.com/3175/2564380443_00f1d92708.jpg
13921,FALSE,Neutral,0.6714,http://farm1.static.flickr.com/57/214416345_56ed71e8ac.jpg
13922,FALSE,Positive,0.6711,http://farm4.static.flickr.com/3102/2597677854_57b1678564.jpg
13923,FALSE,Positive,1,http://farm3.static.flickr.com/2383/2218879581_145f617c81.jpg
13924,FALSE,Positive,1,http://farm1.static.flickr.com/217/481057478_0d47709ee5.jpg
13925,FALSE,Negative,1,http://farm1.static.flickr.com/54/130097594_6fcb099208.jpg
13926,FALSE,Neutral,1,http://farm2.static.flickr.com/1219/560153477_76ba893e13.jpg
13927,FALSE,Positive,0.6567,http://farm3.static.flickr.com/2086/1779025876_4477bfd86a.jpg
13928,FALSE,Neutral,1,http://farm2.static.flickr.com/1066/1365617324_81b0a7b85a.jpg
13929,FALSE,Positive,0.6692,http://farm3.static.flickr.com/2168/2315018276_3936054442.jpg
13930,FALSE,Positive,0.6645,http://farm1.static.flickr.com/33/49937119_caf50e7b2d.jpg
13931,FALSE,Neutral,0.6683,http://farm1.static.flickr.com/162/361375975_bef876b7b3.jpg
13932,FALSE,Positive,1,http://farm3.static.flickr.com/2065/2061410181_9ae333b0d8.jpg
13933,FALSE,Positive,0.6638,http://farm1.static.flickr.com/19/163029560_a37219afaf.jpg
13934,FALSE,Neutral,0.653,http://farm1.static.flickr.com/140/326371164_10f920652b.jpg
13935,FALSE,Positive,1,http://farm1.static.flickr.com/176/461804596_7c4e82233c.jpg
13936,FALSE,Positive,0.6668,http://farm2.static.flickr.com/1052/833238102_6feaad58c8.jpg
13937,FALSE,Positive,1,http://farm1.static.flickr.com/48/108135944_8fc827c622.jpg
13938,FALSE,Neutral,1,http://farm1.static.flickr.com/219/506749827_321de3dc1f.jpg
13939,FALSE,Positive,1,http://farm2.static.flickr.com/1155/977096677_f57cfa3cc8.jpg
13940,FALSE,Neutral,1,http://farm1.static.flickr.com/97/208060212_f33d3bfd5b.jpg
13941,FALSE,Negative,0.6703,http://farm2.static.flickr.com/1141/629360088_47ce74a09d.jpg
13942,FALSE,Positive,0.6747,http://farm1.static.flickr.com/130/390660130_b120546294.jpg
13943,FALSE,Positive,1,http://farm3.static.flickr.com/2403/2039650437_fc016d83fa.jpg
13944,FALSE,Neutral,0.6613,http://farm4.static.flickr.com/3253/2387355413_f36e11c28d.jpg
13945,FALSE,Neutral,0.668,http://farm1.static.flickr.com/171/412990143_462a74defa.jpg
13946,FALSE,Neutral,0.6826,http://farm4.static.flickr.com/3041/2669935968_035cea0e6b.jpg
13947,FALSE,Highly positive,0.3379,http://farm4.static.flickr.com/3261/2692209071_a0db38d104.jpg
13948,FALSE,Neutral,0.6553,http://farm1.static.flickr.com/59/164966725_59496215b5.jpg
13949,FALSE,Positive,0.66,http://farm3.static.flickr.com/2295/2174614609_2fac7ea6fa.jpg
